ZONE T="boundary0"
-4 -0.248821 
-4 -0.478023 
-4 -0.313434 
-4 0.212743 
-4 0.180317 
-4 0.294342 
-4 0.245168 
-4 0.343517 
-4 0.638733 
-4 0.51831 
-4 1 
-4 0.759155 
-4 0.133445 
-4 0.0865717 
-4 0.430913 
-4 -0.0616452 
-4 0.0124633 
-4 -0.573715 
-4 -0.216514 
-4 -0.13908 
-4 -0.345741 
-4 -0.669408 
-4 -1 
-4 -0.281128 
-4 -0.411882 
-4 -0.834704 
-4 0.19653 
-4 0.269755 
-4 0.578521 
-4 0.879578 
-4 0.110008 
-4 0.387215 
-4 0.156881 
-4 0.698944 
-4 -0.621562 
-4 -0.525869 
-4 0.318929 
-4 0.228955 
-4 0.474612 
-4 0.0495175 
-4 -0.329588 
-4 -0.232667 
-4 -0.177797 
-4 -0.378812 
-4 -0.297281 
-4 -0.264974 
-4 -0.444952 
-4 -0.100362 
-4 -0.024591 
-4 -0.752056 
-4 -0.917352 
ZONE T="boundary1"
-3.24567 1 
-3.44796 1 
3.40896 1 
3.21195 1 
1.17774 1 
1.07934 1 
0.636724 1 
0.527563 1 
0.934753 1 
0.866692 1 
0.418403 1 
0.351004 1 
-0.270566 1 
0.472983 1 
0.798631 1 
0.717677 1 
-0.961436 1 
-1.30733 1 
-1.86756 1 
-2.29433 1 
-4 1 
1.79585 1 
1.60296 1 
2.78313 1 
2.99754 1 
-2.78274 1 
-2.53854 1 
4 1 
3.60597 1 
2.56895 1 
2.35478 1 
-2.91306 1 
0.214343 1 
0.283606 1 
-0.0662554 1 
-0.386536 1 
-0.500085 1 
-0.206361 1 
0.00964555 1 
0.0773632 1 
0.145081 1 
-0.613635 1 
-0.142156 1 
1.00705 1 
-0.729092 1 
-1.07832 1 
-0.844549 1 
1.27613 1 
1.35784 1 
-1.19283 1 
1.52125 1 
1.43955 1 
-3.72398 1 
-1.54544 1 
-1.7065 1 
-3.04338 1 
-1.97425 1 
-2.08095 1 
1.98874 1 
2.17176 1 
-3.34682 1 
3.31045 1 
1.12854 1 
0.582144 1 
0.900723 1 
0.384704 1 
0.445693 1 
0.832661 1 
0.758154 1 
1.69941 1 
2.89033 1 
3.80299 1 
2.46187 1 
-0.44331 1 
-0.328551 1 
-0.0283049 1 
0.0435044 1 
0.111222 1 
-0.55686 1 
-0.104206 1 
0.677201 1 
1.0432 1 
-0.671364 1 
1.31699 1 
-1.01988 1 
-0.902992 1 
-1.25008 1 
1.4804 1 
1.39869 1 
-3.58597 1 
-3.86199 1 
-1.42639 1 
-1.62597 1 
-3.14453 1 
-2.0276 1 
-1.9209 1 
-1.78703 1 
-2.18764 1 
2.26327 1 
2.08025 1 
3.50747 1 
-2.66064 1 
-2.41643 1 
1.8923 1 
3.10474 1 
0.500273 1 
0.248975 1 
0.179712 1 
0.317305 1 
-0.238464 1 
0.970901 1 
-0.174259 1 
-0.78682 1 
-2.97822 1 
2.67604 1 
1.22694 1 
-1.13557 1 
1.56211 1 
-2.8479 1 
ZONE T="boundary2"
4 -0.582263 
4 0.0757196 
4 0.192336 
4 0.248845 
4 -0.0676625 
4 0.351437 
4 0.39752 
4 -0.139482 
4 0.770734 
4 -1 
4 1 
4 0.469494 
4 0.541467 
4 0.305354 
4 -0.2767 
4 -0.211302 
4 -0.46218 
4 -0.342097 
4 -0.402139 
4 0.134028 
4 0.220591 
4 0.00402856 
4 0.374478 
4 -0.791132 
4 0.50548 
4 0.6561 
4 0.328396 
4 0.2771 
4 -0.244001 
4 0.885367 
4 -0.522222 
4 -0.309398 
4 -0.103572 
4 -0.175392 
4 -0.432159 
4 -0.372118 
4 0.433507 
ZONE T="boundary3"
