ZONE T="boundary0"
-4 -0.559902 
-4 -0.331783 
-4 -0.40031 
-4 -0.468837 
-4 -0.0277689 
-4 0.0524093 
-4 0.132588 
-4 0.514312 
-4 -0.101259 
-4 -0.174749 
-4 0.456475 
-4 0.398637 
-4 -0.258261 
-4 0.321026 
-4 0.28222 
-4 -0.650968 
-4 1 
-4 0.618388 
-4 0.188001 
-4 0.243414 
-4 -0.825484 
-4 -1 
-4 0.722464 
-4 -0.366047 
-4 -0.434574 
-4 0.0123202 
-4 0.0924984 
-4 -0.138004 
-4 -0.0645138 
-4 0.427556 
-4 -0.216505 
-4 0.301623 
-4 0.56635 
-4 -0.295022 
-4 0.215708 
-4 -0.605435 
-4 -0.738226 
-4 -0.51437 
-4 -0.912742 
-4 0.670426 
-4 0.861232 
-4 0.160294 
-4 0.262817 
-4 0.359831 
-4 0.485393 
ZONE T="boundary1"
-3.13403 1 
-3.27432 1 
1.8329 1 
1.67112 1 
3.67059 1 
3.83529 1 
-0.583469 1 
-0.290045 1 
-0.065791 1 
0.0665395 1 
0.429039 1 
0.517526 1 
0.839534 1 
-1.13451 1 
-2.61696 1 
-2.99374 1 
-1.22772 1 
-1.65459 1 
3.15398 1 
2.54219 1 
-3.42931 1 
1.31566 1 
1.49339 1 
-3.79215 1 
-4 1 
3.41229 1 
-2.36294 1 
-0.243207 1 
0.349834 1 
0.270629 1 
0.201281 1 
0.131933 1 
0.00114626 1 
0.722773 1 
-0.336884 1 
-0.132728 1 
-0.187967 1 
-0.417498 1 
-0.498112 1 
0.606012 1 
-0.668826 1 
-0.93815 1 
-1.04129 1 
-0.751919 1 
-0.835013 1 
0.972659 1 
-1.36783 1 
-1.50793 1 
-1.80125 1 
-1.95509 1 
-2.10892 1 
1.10578 1 
-3.5843 1 
2.92135 1 
2.68872 1 
2.39565 1 
2.19516 1 
1.99468 1 
4 1 
-3.20417 1 
1.75201 1 
3.75294 1 
0.473282 1 
-2.80535 1 
1.40452 1 
-3.89608 1 
-2.48995 1 
-3.06388 1 
0.389437 1 
0.310231 1 
0.235955 1 
0.166607 1 
-0.0323224 1 
0.0338429 1 
0.0992361 1 
0.781154 1 
-0.313465 1 
-0.0992597 1 
-0.215587 1 
-0.160348 1 
-0.457805 1 
-0.377191 1 
0.561769 1 
-0.266626 1 
-0.626147 1 
-0.54079 1 
-0.989719 1 
-0.793466 1 
0.664392 1 
-1.18111 1 
-1.0879 1 
-1.29778 1 
-1.43788 1 
-1.72792 1 
-1.87817 1 
-1.58126 1 
-2.032 1 
1.21072 1 
1.58226 1 
-2.23593 1 
-3.50681 1 
3.03767 1 
2.80504 1 
2.46892 1 
2.61545 1 
3.54144 1 
-3.35182 1 
2.29541 1 
-3.68823 1 
3.28314 1 
-0.710373 1 
0.906097 1 
2.09492 1 
1.03922 1 
-0.886582 1 
1.91379 1 
3.91765 1 
ZONE T="boundary2"
4 -0.299081 
4 -0.23926 
4 0.319156 
4 -0.46435 
4 -0.559604 
4 0.204659 
4 0.135838 
