ZONE T="boundary0"
-4 -1 
-4 -0.203476 
-4 -0.273509 
-4 0.226973 
-4 0.26005 
-4 0.293127 
-4 0.608766 
-4 0.346186 
-4 -0.133277 
-4 0.504005 
-4 -0.323854 
-4 -0.374199 
-4 0.180802 
-4 -0.526785 
-4 -0.679371 
-4 0.0852039 
-4 -0.0630776 
-4 0.451625 
-4 0.804383 
-4 1 
-4 -0.839685 
-4 0.399245 
-4 0.134631 
-4 0.0357767 
-4 -0.450492 
-4 -0.238492 
-4 0.243512 
-4 0.319656 
-4 -0.168376 
-4 0.556386 
-4 -0.349026 
-4 -0.603078 
-4 -0.0981771 
-4 0.706575 
-4 0.902191 
-4 -0.919843 
-4 0.276588 
-4 0.372715 
-4 0.425435 
-4 0.157717 
-4 0.203888 
-4 0.0604903 
-4 0.109917 
-4 -0.0136504 
-4 -0.298681 
-4 -0.759528 
-4 0.477815 
-4 -0.412345 
-4 -0.488638 
ZONE T="boundary1"
1.86832 1 
2.32258 1 
2.15718 1 
3.34199 1 
0.0261017 1 
0.0895373 1 
-0.0373337 1 
2.01275 1 
0.335613 1 
0.244074 1 
0.289843 1 
-0.857546 1 
-0.386929 1 
1.72987 1 
1.59143 1 
1.36726 1 
1.1696 1 
-3.66756 1 
2.69323 1 
2.48797 1 
-3.83378 1 
-1.33997 1 
4 1 
-2.00849 1 
-2.16822 1 
-3.33512 1 
-2.36757 1 
-2.73466 1 
3.12024 1 
2.89849 1 
3.671 1 
-0.577703 1 
0.166806 1 
0.403105 1 
0.596305 1 
0.470596 1 
-0.171731 1 
-0.104532 1 
-0.27933 1 
-0.759371 1 
-0.482316 1 
0.722013 1 
0.836531 1 
-0.955722 1 
-1.07209 1 
-1.18845 1 
0.951048 1 
1.06033 1 
-4 1 
-3.11876 1 
-2.9024 1 
-1.58081 1 
-1.67013 1 
-2.56692 1 
-1.84877 1 
1.26843 1 
-1.49149 1 
2.23988 1 
0.0578195 1 
0.266959 1 
1.66065 1 
2.5906 1 
-3.75067 1 
-2.08836 1 
-2.26789 1 
3.00937 1 
2.79586 1 
3.8355 1 
-0.00561635 1 
0.20544 1 
0.369359 1 
0.436851 1 
-0.0709333 1 
-0.138132 1 
-0.225531 1 
-0.33313 1 
-0.668537 1 
-0.434622 1 
0.659159 1 
-0.530009 1 
-0.906634 1 
0.779272 1 
-1.13027 1 
-0.808459 1 
-1.0139 1 
1.00569 1 
0.533451 1 
-3.91689 1 
1.11497 1 
3.23112 1 
-3.22694 1 
-3.01058 1 
-1.62547 1 
1.94054 1 
2.08497 1 
-2.46725 1 
-2.81853 1 
-2.65079 1 
-1.75945 1 
2.40527 1 
-1.92863 1 
1.7991 1 
3.5065 1 
0.312728 1 
0.128171 1 
0.893789 1 
-3.50134 1 
1.21902 1 
1.31785 1 
1.47934 1 
-1.26421 1 
-1.41573 1 
-1.53615 1 
ZONE T="boundary2"
4 -0.545481 
4 -0.47249 
4 -0.359841 
4 -0.312908 
4 -0.265974 
4 -0.128567 
4 -0.206216 
4 0.0147434 
4 -0.0569117 
4 0.831653 
4 1 
4 -0.416165 
4 -0.809236 
4 0.236723 
4 0.265186 
4 0.111501 
4 0.322114 
4 0.394892 
4 -0.618472 
4 -1 
4 0.663305 
4 0.208259 
4 0.15988 
4 0.467671 
4 0.565488 
4 -0.508985 
4 -0.289441 
4 -0.167391 
4 -0.0210842 
4 0.915826 
4 -0.236095 
4 -0.388003 
4 -0.0927394 
4 -0.336374 
4 -0.444328 
4 0.250955 
4 0.0631224 
4 0.29365 
4 -0.581976 
4 -0.904618 
4 -0.713854 
4 0.747479 
4 0.18407 
4 0.222491 
4 0.135691 
4 0.431281 
4 0.358503 
4 0.516579 
4 0.614397 
ZONE T="boundary3"
-3.72404 -1 
-4 -1 
-3.58606 -1 
-3.44808 -1 
3.69324 -1 
0.200595 -1 
0.259073 -1 
0.142117 -1 
-0.372232 -1 
-0.960472 -1 
-0.480596 -1 
0.583866 -1 
0.674778 -1 
-0.837535 -1 
-0.714598 -1 
-1.08451 -1 
-1.20855 -1 
0.486326 -1 
0.765689 -1 
0.890279 -1 
1.01487 -1 
1.13099 -1 
1.92797 -1 
2.13479 -1 
-3.07221 -1 
-2.94692 -1 
-2.60033 -1 
-2.45284 -1 
-1.90759 -1 
2.82578 -1 
3.38648 -1 
-1.49687 -1 
2.65078 -1 
2.52178 -1 
2.39278 -1 
-0.190345 -1 
-0.134754 -1 
-0.597597 -1 
-0.245936 -1 
0.0013639 -1 
-0.0666951 -1 
0.388786 -1 
1.24711 -1 
1.37145 -1 
3.84662 -1 
1.49579 -1 
-1.70223 -1 
-1.35271 -1 
4 -1 
3.53986 -1 
3.00078 -1 
1.72115 -1 
3.19363 -1 
-3.32279 -1 
-3.1975 -1 
-2.30534 -1 
-2.10646 -1 
0.0717404 -1 
-3.86202 -1 
-3.51707 -1 
0.229834 -1 
0.171356 -1 
-0.426414 -1 
0.629322 -1 
-0.776067 -1 
-1.14653 -1 
0.535096 -1 
0.952575 -1 
2.03138 -1 
-3.00957 -1 
-2.77363 -1 
2.58628 -1 
2.26378 -1 
-0.16255 -1 
-0.309084 -1 
-0.656098 -1 
0.827984 -1 
0.720233 -1 
0.437556 -1 
1.18905 -1 
1.07293 -1 
1.30928 -1 
0.323929 -1 
-0.539097 -1 
-0.899004 -1 
1.43362 -1 
3.92331 -1 
3.61655 -1 
-1.02249 -1 
-1.42479 -1 
2.91328 -1 
1.82456 -1 
3.76993 -1 
3.46317 -1 
-1.28063 -1 
-1.59955 -1 
-1.80491 -1 
2.73828 -1 
-3.26015 -1 
-3.38544 -1 
-2.2059 -1 
-2.52658 -1 
-2.37909 -1 
-2.00703 -1 
3.29005 -1 
-3.13486 -1 
1.60847 -1 
-3.65505 -1 
-0.0326656 -1 
-0.100725 -1 
-0.21814 -1 
0.0365522 -1 
0.106929 -1 
3.0972 -1 
2.45728 -1 
ZONE T="boundary4"
0.0152304 0.424595 
0.49733 0.383415 
-0.646658 -0.0239365 
-0.484769 0.235377 
-0.495919 0.227349 
-0.521366 0.207184 
-0.621587 0.0744766 
-0.582498 0.142467 
-0.597408 0.120645 
-0.610465 0.0979267 
0.0425212 0.431273 
0.069891 0.437407 
-0.202267 0.35918 
-0.17514 0.36807 
-0.438107 0.264693 
-0.41358 0.277756 
0.471285 0.400799 
0.443666 0.415818 
0.125131 0.447747 
0.153064 0.451763 
-0.0935236 0.39385 
-0.637965 0.0259177 
-0.643249 0.00110125 
-0.547561 0.182995 
-0.630753 0.0504241 
-0.565824 0.163293 
-0.534707 0.195376 
0.630409 0.193548 
0.619884 0.219373 
0.20969 0.456931 
0.238403 0.457818 
0.181213 0.454863 
0.326392 0.451723 
0.356058 0.446123 
0.0974438 0.442934 
0.543451 0.342386 
-0.461875 0.250565 
-0.362722 0.301102 
-0.388411 0.289845 
-0.336574 0.311707 
-0.310144 0.321776 
-0.229472 0.350107 
-0.256451 0.340917 
0.580243 0.295434 
0.595255 0.270502 
-0.283391 0.331488 
-0.147892 0.376848 
-0.120707 0.385445 
-0.0663474 0.402021 
-0.0391833 0.409904 
-0.0119947 0.41745 
0.521473 0.363849 
0.267491 0.457369 
0.296796 0.455406 
0.415041 0.428315 
0.385683 0.438388 
0.563005 0.319505 
0.608299 0.245056 
0.657675 0.102494 
0.659957 0.0893596 
0.663717 0.0371162 
0.648138 0.141676 
0.639864 0.16771 
0.654929 0.115555 
0.662093 0.0113807 
0.662957 0.0631783 
-0.508804 0.217486 
-0.59016 0.131704 
-0.604156 0.109421 
0.0561927 0.434413 
-0.188717 0.363639 
-0.425921 0.271359 
0.457635 0.40862 
0.139075 0.449863 
-0.640839 0.0135651 
-0.634594 0.0382452 
-0.574351 0.153039 
-0.541201 0.189256 
0.62526 0.206503 
0.224018 0.457531 
-0.490367 0.231401 
0.341231 0.449174 
0.0836523 0.440254 
-0.528095 0.201349 
-0.473414 0.243117 
-0.375624 0.295568 
-0.40106 0.283919 
-0.323397 0.316796 
-0.215884 0.35466 
-0.242982 0.345532 
0.588004 0.283077 
-0.296797 0.326672 
-0.134305 0.381166 
-0.0799381 0.397967 
-0.0255934 0.413723 
0.00161136 0.421077 
0.532732 0.353347 
-0.10712 0.389672 
0.28212 0.456588 
-0.0527705 0.406 
-0.349693 0.306479 
-0.616255 0.0863157 
0.484516 0.392401 
0.429464 0.422376 
0.167112 0.453435 
0.370902 0.442532 
0.400427 0.43365 
0.571898 0.307616 
-0.161522 0.372476 
0.553509 0.331127 
0.111266 0.445435 
0.195424 0.456036 
0.252919 0.457772 
0.311581 0.453791 
0.601982 0.257848 
0.658877 0.0959361 
0.635264 0.180668 
0.66321 0.0242221 
0.64416 0.154734 
-0.269948 0.33623 
0.0288677 0.427997 
0.509651 0.373895 
0.614229 0.23226 
-0.645182 -0.0113809 
-0.626405 0.0625429 
0.661721 0.0763002 
0.656358 0.109034 
0.651729 0.128657 
-0.556862 0.173309 
-0.450068 0.257778 
0.663627 0.0501516 
ZONE T="boundary5"
0.300954 -0.330782 
0.275151 -0.344051 
0.171715 -0.394731 
0.145785 -0.406614 
-0.54019 -0.344687 
-0.450836 -0.425385 
-0.475835 -0.407126 
-0.637544 -0.150027 
-0.612794 -0.225175 
-0.646658 -0.0239365 
-0.647677 -0.0365032 
-0.622551 -0.200238 
-0.630821 -0.17517 
-0.648083 -0.0743431 
-0.64825 -0.0491013 
-0.642684 -0.124836 
-0.0125986 -0.46714 
-0.499058 -0.387462 
-0.243606 -0.496559 
-0.212974 -0.497993 
-0.336428 -0.479496 
-0.305608 -0.487449 
-0.067485 -0.481647 
-0.0955573 -0.487463 
-0.124129 -0.492163 
-0.153194 -0.495597 
-0.182839 -0.497605 
-0.574303 -0.298492 
0.601954 -0.127532 
-0.520525 -0.366569 
-0.396126 -0.456616 
-0.424245 -0.441938 
-0.588773 -0.274457 
-0.601566 -0.249958 
-0.366742 -0.46919 
-0.274533 -0.493105 
0.617651 -0.106788 
-0.646212 -0.0995897 
0.64251 -0.0621921 
0.584276 -0.147197 
0.543961 -0.183327 
-0.558108 -0.321951 
-0.0398584 -0.47484 
0.0143135 -0.458647 
0.0409757 -0.449424 
0.0673996 -0.439551 
0.197658 -0.382459 
0.11976 -0.41809 
0.0936573 -0.429083 
0.223481 -0.369922 
0.249385 -0.357072 
0.32669 -0.317304 
0.352188 -0.303669 
0.377527 -0.289769 
0.427375 -0.26108 
0.475729 -0.231185 
0.499144 -0.215819 
0.451742 -0.246282 
0.402666 -0.275551 
0.651474 -0.0384345 
0.521982 -0.199927 
0.631208 -0.0849937 
0.564848 -0.165779 
0.662093 0.0113807 
0.658012 -0.0138726 
0.288066 -0.337439 
0.158763 -0.400718 
-0.463543 -0.416454 
-0.647224 -0.030216 
-0.626863 -0.187755 
-0.648383 -0.061722 
-0.640307 -0.137468 
-0.617842 -0.21276 
-0.228252 -0.497516 
-0.321074 -0.483762 
-0.0814665 -0.484687 
-0.109784 -0.489962 
-0.167958 -0.496792 
-0.530563 -0.355761 
-0.410363 -0.449527 
-0.595359 -0.262283 
-0.381575 -0.463177 
-0.60735 -0.237628 
-0.487659 -0.397466 
-0.509998 -0.377171 
0.610029 -0.117337 
-0.64465 -0.112236 
0.59331 -0.137545 
-0.259054 -0.495095 
-0.549351 -0.333436 
-0.0261857 -0.471096 
0.000896203 -0.462988 
0.0542181 -0.444563 
0.027679 -0.45412 
-0.351687 -0.47463 
-0.1386 -0.494049 
0.106728 -0.423647 
0.132789 -0.412405 
0.184697 -0.388634 
0.236439 -0.363525 
0.313836 -0.324069 
0.262278 -0.350585 
0.210582 -0.376221 
0.364883 -0.296754 
-0.581736 -0.286566 
-0.290084 -0.490559 
0.487494 -0.223557 
0.415055 -0.268361 
0.533071 -0.191748 
0.637137 -0.0737346 
0.647289 -0.0504297 
0.574725 -0.156659 
0.624685 -0.0960526 
0.339461 -0.310514 
-0.437734 -0.433887 
-0.0536217 -0.478361 
0.0805543 -0.434385 
-0.566403 -0.310328 
-0.197852 -0.498013 
